Rank,Institution,2013,Unnamed: 3,2014,Unnamed: 5,2015,All engineering,Unnamed: 8,Aeronautical and astronautical engineering,Unnamed: 10,Bioengineering and biomedical engineering,Unnamed: 12,Chemical engineering,Unnamed: 14,Civil engineering,Unnamed: 16,Electrical engineering,Unnamed: 18,Mechanical engineering,Unnamed: 20,Metallurgical and materials engineering,Unnamed: 22,"Engineering, nec  ",Unnamed: 24,shift
175.0,"U. Michigan, Dearborn",5862,,7151,,6638.0,,0.0,,0.0,,0.0,,0.0,,2276.0,,2502.0,,0.0,,1860.0,,,0
176.0,"Indiana U.-Purdue U., Indianapolis",6689,,8058,,6620.0,,0.0,,2191.0,,0.0,,59.0,,1387.0,,2573.0,,0.0,,410.0,,,0
177.0,U. Vermont,8449,,7556,,6545.0,,2127.0,,306.0,,0.0,,2970.0,,0.0,,0.0,,0.0,,1142.0,,,0
178.0,"U. Maryland, Baltimore",6649,,6611,,6412.0,,0.0,,6412.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
179.0,San Diego State U.,5206,,5321,,6393.0,,812.0,,484.0,,0.0,,903.0,,1736.0,,2099.0,,0.0,,359.0,,,0
180.0,Temple U.,5344,,5656,,6368.0,,0.0,,2003.0,,0.0,,2150.0,,605.0,,1345.0,,0.0,,265.0,,,0
181.0,Villanova U.,3542,i,5200,,6328.0,,0.0,,0.0,,620.0,,1016.0,,603.0,,942.0,,0.0,,3147.0,,,0
182.0,"California Polytechnic State U., San Luis Obispo",5285,,5844,,6122.0,,2654.0,,95.0,,0.0,,1982.0,,98.0,,392.0,,136.0,,765.0,,,0
183.0,U. Rhode Island,6950,,5701,,5889.0,,0.0,,71.0,,1122.0,,1247.0,,1293.0,,886.0,,0.0,,1270.0,,,0
184.0,Emory U.,5473,,5648,i,5801.0,,0.0,,5801.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
185.0,"U. Tennessee, Knoxville, Institute of Agriculture",6818,,6121,,5717.0,,0.0,,0.0,,2580.0,,0.0,,0.0,,0.0,,0.0,,3137.0,,,0
186.0,U. Mississippi,5453,,5836,,5676.0,,0.0,,0.0,,1511.0,,432.0,,80.0,,1115.0,,0.0,,2538.0,,,0
187.0,U. Miami,6142,,5478,,5621.0,,0.0,,631.0,,0.0,,1247.0,,1907.0,,1213.0,,0.0,,623.0,,,0
188.0,U. Wyoming,6360,,4917,,5568.0,,0.0,,0.0,,2324.0,,1379.0,,378.0,,780.0,,0.0,,707.0,,,0
189.0,U.S. Naval Academy,6146,,6720,,5565.0,,796.0,,0.0,,0.0,,0.0,,999.0,,1893.0,,0.0,,1877.0,,,0
190.0,Western Michigan U. and Homer Stryker M.D. School of Medicine,3441,,4284,,5544.0,,525.0,,0.0,,1601.0,,1187.0,,142.0,,1101.0,,0.0,,988.0,,,0
191.0,Alfred U.,5227,,3886,,5036.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5036.0,,0.0,,,0
192.0,"U. North Carolina, Chapel Hill",3812,,5014,,5014.0,,0.0,,4416.0,,0.0,,0.0,,0.0,,0.0,,0.0,,598.0,,,0
193.0,Alabama A&M U.,5045,i,5001,i,4957.0,i,0.0,i,0.0,i,0.0,i,1089.0,i,1947.0,i,1116.0,i,805.0,i,0.0,i,,0
194.0,Texas State U.,3866,,2560,,4898.0,,0.0,,66.0,,83.0,,114.0,,425.0,,0.0,,1721.0,,2489.0,,,0
195.0,Tennessee Technological U.,5571,,5022,,4883.0,,0.0,,0.0,,366.0,,987.0,,1030.0,,1837.0,,0.0,,663.0,,,0
196.0,Georgia Southern U.,708,,1303,,4660.0,,0.0,,0.0,,3282.0,,389.0,,334.0,,645.0,,0.0,,10.0,,,0
197.0,U. Texas Pan American,3403,,5298,,4529.0,,0.0,,4.0,,0.0,,998.0,,166.0,,1174.0,,0.0,,2187.0,,,0
198.0,Southern Methodist U.,5025,,4627,,4410.0,,0.0,,0.0,,0.0,,1365.0,,1026.0,,1199.0,,0.0,,820.0,,,0
199.0,Morgan State U.,5141,,4871,,4269.0,,0.0,,0.0,,0.0,,1424.0,,2268.0,,0.0,,0.0,,577.0,,,0
200.0,Montana Tech of U. Montana,3347,,3824,,4040.0,,0.0,,0.0,,499.0,,542.0,,1153.0,,0.0,,1626.0,,220.0,,,0
201.0,South Dakota State U.,8578,,7127,,3997.0,,0.0,,0.0,,0.0,,1052.0,,1336.0,,275.0,,0.0,,1334.0,,,0
202.0,Tuskegee U.,6627,,8233,i,3891.0,i,267.0,i,0.0,i,351.0,i,285.0,i,1122.0,i,661.0,i,338.0,i,867.0,i,,0
203.0,Northern Illinois U.,2720,,3211,i,3695.0,,0.0,,0.0,,22.0,,0.0,,47.0,,354.0,,0.0,,3272.0,,,0
204.0,"Purdue U., Calumet",1807,,2213,,3446.0,,0.0,,0.0,,0.0,,5.0,,1445.0,,299.0,,0.0,,1697.0,,,0
205.0,Milwaukee School of Engineering,3371,,3218,,3334.0,,0.0,,246.0,,0.0,,1352.0,,52.0,,1684.0,,0.0,,0.0,,,0
206.0,U. New Orleans,4979,,3506,,3135.0,,0.0,,0.0,,0.0,,739.0,,909.0,,340.0,,0.0,,1147.0,,,0
207.0,Norfolk State U.,3971,,4000,,3131.0,,0.0,,0.0,,0.0,,0.0,,500.0,,0.0,,0.0,,2631.0,,,0
208.0,Florida Atlantic U.,4295,,4301,,3051.0,,0.0,,0.0,,2.0,,998.0,,0.0,,0.0,,0.0,,2051.0,,,0
209.0,U. Texas Medical Branch,7191,,4846,,3037.0,,0.0,,3037.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
210.0,Jackson State U.,2891,,3115,,2999.0,,0.0,,0.0,,0.0,,1988.0,,1011.0,,0.0,,0.0,,0.0,,,0
211.0,"Southern Illinois U., Edwardsville",4377,,3690,,2927.0,,705.0,,0.0,,22.0,,956.0,,469.0,,642.0,,0.0,,133.0,,,0
212.0,Florida A&M U.,2062,,2409,,2859.0,,0.0,,0.0,,495.0,,431.0,,329.0,,465.0,,0.0,,1139.0,,,0
213.0,U. Denver,3462,,3284,,2854.0,,45.0,,664.0,,0.0,,0.0,,1281.0,,125.0,,324.0,,415.0,,,0
214.0,Marshall U.,4580,,2855,,2764.0,,0.0,,0.0,,0.0,,1669.0,,0.0,,0.0,,997.0,,98.0,,,0
215.0,Baylor U.,1613,,2254,,2716.0,,149.0,,0.0,,22.0,,20.0,,1439.0,,1061.0,,0.0,,25.0,,,0
216.0,Idaho State U.,3405,,5327,,2670.0,,0.0,,0.0,,0.0,,315.0,,2.0,,162.0,,0.0,,2191.0,,,0
217.0,Tennessee State U.,2848,,2886,,2669.0,,0.0,,0.0,,0.0,,567.0,,1238.0,,861.0,,0.0,,3.0,,,0
218.0,South Carolina State U.,3099,i,2844,i,2589.0,i,0.0,i,0.0,i,0.0,i,350.0,i,341.0,i,250.0,i,0.0,i,1648.0,i,,0
219.0,"U. Puerto Rico, Rio Piedras",573,,2128,,2588.0,,0.0,,2588.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
220.0,"U. Tennessee, Chattanooga",3475,,2271,,2531.0,,0.0,,0.0,,1.0,,222.0,,64.0,,0.0,,0.0,,2244.0,,,0
221.0,Florida Institute of Technology,2058,,2340,i,2499.0,,311.0,,173.0,,6.0,,345.0,,569.0,,434.0,,0.0,,661.0,,,0
222.0,Prairie View A&M U.,4143,,2787,,2497.0,,184.0,,0.0,,377.0,,87.0,,1034.0,,176.0,,0.0,,639.0,,,0
223.0,Saint Louis U.,2586,,1910,,2474.0,,1927.0,,142.0,,0.0,,336.0,,21.0,,0.0,,0.0,,48.0,,,0
224.0,Kettering U.,2725,,2495,,2457.0,,0.0,,0.0,,734.0,,0.0,,752.0,,679.0,,0.0,,292.0,,,0
225.0,U. South Dakota,1006,,975,,2440.0,,0.0,,2440.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
226.0,U. South Alabama,2427,,2336,,2273.0,,0.0,,52.0,,1456.0,,262.0,,120.0,,328.0,,0.0,,55.0,,,0
227.0,Humboldt State U.,1278,,1439,,2185.0,,0.0,,0.0,,0.0,,11.0,,958.0,,0.0,,0.0,,1216.0,,,0
228.0,Franklin W. Olin C. of Engineering,1157,,1561,,2136.0,,25.0,,37.0,,0.0,,0.0,,0.0,,736.0,,304.0,,1034.0,,,0
229.0,Texas A&M U.-Corpus Christi,242,,1092,,2122.0,,1468.0,,0.0,,93.0,,63.0,,0.0,,236.0,,0.0,,262.0,,,0
230.0,"U. Minnesota, Duluth",2087,,1951,,2110.0,,0.0,,0.0,,28.0,,1101.0,,378.0,,278.0,,0.0,,325.0,,,0
231.0,Texas A&M U.-Kingsville,2415,,2953,,2081.0,,0.0,,0.0,,352.0,,159.0,,213.0,,793.0,,0.0,,564.0,,,0
232.0,"U. Arkansas, Little Rock",2169,,2242,,2065.0,,1214.0,,24.0,,132.0,,1.0,,21.0,,263.0,,59.0,,351.0,,,0
233.0,U. Southern Maine,103,,104,i,2026.0,i,0.0,i,0.0,i,0.0,i,0.0,i,765.0,i,502.0,i,0.0,i,759.0,i,,0
234.0,Virginia State U.,2507,,2394,,1972.0,,1213.0,,0.0,,33.0,,0.0,,0.0,,0.0,,0.0,,726.0,,,0
235.0,Pittsburg State U.,1334,,2231,,1963.0,,18.0,,204.0,,1740.0,,0.0,,1.0,,0.0,,0.0,,0.0,,,0
236.0,Rowan U.,1568,,2060,,1958.0,,0.0,,0.0,,403.0,,856.0,,415.0,,187.0,,0.0,,97.0,,,0
237.0,"U. North Carolina, general administration",ne,,ne,,1925.0,,0.0,,135.0,,0.0,,0.0,,200.0,,0.0,,1490.0,,100.0,,,0
238.0,"California State U., Los Angeles",3342,,1959,,1851.0,,0.0,,0.0,,0.0,,837.0,,466.0,,0.0,,0.0,,548.0,,,0
239.0,Lawrence Technological U.,1579,,1339,,1736.0,,0.0,,36.0,,0.0,,1352.0,,137.0,,211.0,,0.0,,0.0,,,0
240.0,"Southern U. and A&M C., Baton Rouge",1770,,1584,,1708.0,,0.0,,0.0,,0.0,,305.0,,296.0,,1107.0,,0.0,,0.0,,,0
241.0,Miami U.,3287,i,2006,,1682.0,,5.0,,329.0,,523.0,,0.0,,355.0,,333.0,,0.0,,137.0,,,0
242.0,Lamar U.,1915,,2040,,1664.0,,0.0,,0.0,,1082.0,,154.0,,44.0,,87.0,,0.0,,297.0,,,0
243.0,Catholic U. of America,1905,,1608,,1532.0,,0.0,,294.0,,0.0,,371.0,,486.0,,381.0,,0.0,,0.0,,,0
244.0,Desert Research Institute,0,,0,,1504.0,,0.0,,0.0,,0.0,,285.0,,0.0,,0.0,,0.0,,1219.0,,,0
245.0,California Maritime Academy,2180,,992,,1501.0,,0.0,,0.0,,0.0,,0.0,,0.0,,15.0,,0.0,,1486.0,,,0
246.0,"Pennsylvania State U., Behrend",886,,1506,,1472.0,,0.0,,195.0,,431.0,,97.0,,195.0,,253.0,,301.0,,0.0,,,0
247.0,"U. Nebraska, Omaha",1629,,1216,,1441.0,,1184.0,,229.0,,0.0,,0.0,,0.0,,0.0,,0.0,,28.0,,,0
248.0,Hofstra U.,172,,199,,1430.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1430.0,,,0
249.0,Bucknell U.,1857,,1549,,1410.0,,0.0,,53.0,,249.0,,477.0,,206.0,,311.0,,0.0,,114.0,,,0
250.0,West Texas A&M U.,988,,601,,1250.0,,0.0,,0.0,,0.0,,228.0,,0.0,,175.0,,0.0,,847.0,,,0
251.0,U. North Florida,2722,,1486,,1214.0,,0.0,,0.0,,0.0,,343.0,,142.0,,370.0,,21.0,,338.0,,,0
252.0,"California State Polytechnic U., Pomona",476,i,511,,1118.0,,84.0,,0.0,,479.0,,220.0,,292.0,,43.0,,0.0,,0.0,,,0
253.0,Northern Arizona U.,890,,869,,1048.0,,0.0,,334.0,,19.0,,166.0,,24.0,,294.0,,1.0,,210.0,,,0
254.0,U. Colorado Colorado Springs,716,,1160,,1007.0,,0.0,,136.0,,0.0,,0.0,,513.0,,330.0,,0.0,,28.0,,,0
255.0,U. Hartford,1201,,1056,,998.0,,0.0,,0.0,,0.0,,51.0,,0.0,,918.0,,0.0,,29.0,,,0
256.0,San Jose State U.,950,,1313,,993.0,,25.0,,0.0,,64.0,,74.0,,413.0,,101.0,,0.0,,316.0,,,0
257.0,Bradley U.,2200,,984,,987.0,,0.0,,0.0,,0.0,,272.0,,118.0,,230.0,,0.0,,367.0,,,0
258.0,"SUNY, C. of Environmental Science and Forestry",2134,i,1707,i,976.0,,0.0,,0.0,,751.0,,182.0,,43.0,,0.0,,0.0,,0.0,,,0
259.0,Kent State U.,599,,634,,973.0,,30.0,,17.0,,196.0,,0.0,,77.0,,30.0,,437.0,,186.0,,,0
260.0,U. del Turabo,476,,916,,965.0,,0.0,,0.0,,0.0,,0.0,,169.0,,221.0,,0.0,,575.0,,,0
261.0,"California State U., Long Beach",2995,,2136,,954.0,,0.0,,0.0,,12.0,,70.0,,167.0,,132.0,,0.0,,573.0,,,0
262.0,Youngstown State U.,644,,1499,,931.0,,0.0,,0.0,,4.0,,14.0,,0.0,,654.0,,259.0,,0.0,,,0
263.0,U. Central Oklahoma,445,,613,,914.0,,0.0,,914.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
264.0,"U. Alaska, Anchorage",1758,,1257,,874.0,,0.0,,0.0,,0.0,,427.0,,89.0,,146.0,,0.0,,212.0,,,0
265.0,Hampton U.,869,,829,,870.0,,17.0,,0.0,,471.0,,0.0,,382.0,,0.0,,0.0,,0.0,,,0
266.0,Valparaiso U.,50,,483,,866.0,,0.0,,0.0,,0.0,,0.0,,8.0,,857.0,,0.0,,1.0,,,0
267.0,U. Oregon,1585,,827,,859.0,,0.0,,0.0,,0.0,,859.0,,0.0,,0.0,,0.0,,0.0,,,0
267.0,Western Washington U.,988,,583,,859.0,,0.0,,0.0,,749.0,,0.0,,0.0,,110.0,,0.0,,0.0,,,0
269.0,Smith C.,345,,569,,850.0,,28.0,,158.0,,0.0,,25.0,,97.0,,0.0,,0.0,,542.0,,,0
270.0,"U. Missouri, Kansas City",594,,589,,836.0,,0.0,,0.0,,0.0,,836.0,,0.0,,0.0,,0.0,,0.0,,,0
271.0,Pace U.,580,,843,,823.0,,0.0,,0.0,,0.0,,0.0,,0.0,,823.0,,0.0,,0.0,,,0
272.0,"Arkansas State U., Jonesboro",893,,603,,822.0,,0.0,,0.0,,0.0,,469.0,,280.0,,71.0,,0.0,,2.0,,,0
273.0,"Indiana U.-Purdue U., Fort Wayne",1058,,1197,,796.0,,0.0,,0.0,,0.0,,0.0,,11.0,,487.0,,0.0,,298.0,,,0
274.0,Santa Clara U.,1006,,1343,,776.0,,258.0,,28.0,,0.0,,0.0,,78.0,,311.0,,0.0,,101.0,,,0
275.0,U. Wisconsin-Stevens Point,534,,564,i,770.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,293.0,i,477.0,i,,0
276.0,"Pennsylvania State U., Harrisburg",218,,560,,767.0,,2.0,,183.0,,2.0,,204.0,,187.0,,186.0,,3.0,,0.0,,,0
277.0,Seattle U.,ne,,614,,762.0,,0.0,,39.0,,0.0,,33.0,,251.0,,186.0,,0.0,,253.0,,,0
278.0,"U. Oklahoma, Tulsa",ne,,ne,,757.0,,0.0,,0.0,,0.0,,0.0,,757.0,,0.0,,0.0,,0.0,,,0
279.0,San Francisco State U.,1541,,1104,,743.0,,0.0,,0.0,,0.0,,359.0,,159.0,,225.0,,0.0,,0.0,,,0
280.0,New York Institute of Technology,959,,1393,,709.0,,0.0,,0.0,,6.0,,0.0,,524.0,,131.0,,0.0,,48.0,,,0
281.0,Duquesne U.,0,,132,,708.0,,0.0,,708.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
282.0,"U. Tennessee, Health Science Center",712,,550,,697.0,,0.0,,697.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
283.0,Central Michigan U.,377,,420,,634.0,,269.0,,92.0,,82.0,,0.0,,177.0,,0.0,,0.0,,14.0,,,0
284.0,Oregon Institute of Technology,ne,,ne,,629.0,,0.0,,0.0,,0.0,,271.0,,168.0,,190.0,,0.0,,0.0,,,0
285.0,James Madison U.,1522,,694,,594.0,,0.0,,22.0,,6.0,,566.0,,0.0,,0.0,,0.0,,0.0,,,0
286.0,"Minnesota State U., Mankato",1198,,942,,583.0,,0.0,,0.0,,0.0,,0.0,,21.0,,210.0,,0.0,,352.0,,,0
287.0,Harvey Mudd C.,642,,502,,582.0,,0.0,i,20.0,i,40.0,i,15.0,i,115.0,i,49.0,i,6.0,i,337.0,i,,0
288.0,"U. Washington, Bothell",0,,1,,562.0,,0.0,,0.0,,0.0,,562.0,,0.0,,0.0,,0.0,,0.0,,,0
289.0,Swarthmore C.,232,,378,,544.0,,0.0,,0.0,,0.0,,233.0,,166.0,,145.0,,0.0,,0.0,,,0
290.0,East Carolina U.,742,,493,,539.0,,0.0,,0.0,,0.0,,0.0,,149.0,,381.0,,0.0,,9.0,,,0
290.0,"U. Missouri, Saint Louis",0,,430,,539.0,,0.0,,0.0,,0.0,,539.0,,0.0,,0.0,,0.0,,0.0,,,0
292.0,Western Kentucky U.,375,,350,,515.0,,0.0,,0.0,,0.0,,448.0,,15.0,,28.0,,0.0,,24.0,,,0
293.0,"U. Texas, Tyler",740,,2148,,503.0,,0.0,,0.0,,0.0,,479.0,,17.0,,0.0,,0.0,,7.0,,,0
294.0,"California State U., Fullerton",282,,329,,474.0,,0.0,,0.0,,0.0,,161.0,,192.0,,121.0,,0.0,,0.0,,,0
295.0,"California State U., Northridge",601,,553,,461.0,,0.0,,0.0,,0.0,,0.0,,190.0,,271.0,,0.0,,0.0,,,0
296.0,"Union C., Schenectady",636,,892,,436.0,,0.0,,7.0,,0.0,,6.0,,107.0,,316.0,,0.0,,0.0,,,0
297.0,"U. Massachusetts, Boston",351,,233,,433.0,,0.0,,0.0,,0.0,,38.0,,395.0,,0.0,,0.0,,0.0,,,0
298.0,U. of the Pacific,1152,,665,,423.0,,0.0,,36.0,,125.0,,222.0,,40.0,,0.0,,0.0,,0.0,,,0
299.0,Lafayette C.,435,,437,,417.0,,0.0,,0.0,,224.0,,180.0,,0.0,,13.0,,0.0,,0.0,,,0
300.0,U. New Haven,152,,449,i,401.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,401.0,,,0
301.0,U. Wisconsin-Oshkosh,0,i,1110,i,381.0,i,0.0,i,0.0,i,0.0,i,0.0,i,148.0,i,94.0,i,0.0,i,139.0,i,,0
302.0,"U. North Carolina, Wilmington",116,,187,,374.0,,351.0,,0.0,,0.0,,7.0,,16.0,,0.0,,0.0,,0.0,,,0
303.0,Xavier U. Louisiana,84,,94,,369.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,369.0,,,0
304.0,"California State U., Fresno",354,,310,,351.0,,0.0,,0.0,,0.0,,144.0,,174.0,,22.0,,0.0,,11.0,,,0
305.0,Saginaw Valley State U.,244,,ne,,344.0,,0.0,,0.0,,0.0,,0.0,,15.0,,24.0,,305.0,,0.0,,,0
306.0,"California State U., Chico",933,,499,,335.0,,0.0,,0.0,,0.0,,133.0,,21.0,,137.0,,0.0,,44.0,,,0
307.0,Benedict C.,1112,,1046,,327.0,,0.0,,0.0,,0.0,,0.0,,327.0,,0.0,,0.0,,0.0,,,0
308.0,"U. Maryland, Eastern Shore",115,,259,,313.0,,0.0,,0.0,,0.0,,60.0,,213.0,,40.0,,0.0,,0.0,,,0
309.0,"SUNY, Farmingdale State C.",1896,,582,,308.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,308.0,,0.0,,,0
310.0,Hope C.,29,,49,,295.0,,59.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,236.0,,,0
311.0,Middle Tennessee State U.,220,,140,,288.0,,136.0,,0.0,,54.0,,0.0,,0.0,,0.0,,71.0,,27.0,,,0
312.0,Gonzaga U.,227,,272,,263.0,,0.0,,0.0,,0.0,,88.0,,175.0,,0.0,,0.0,,0.0,,,0
313.0,"U. Texas, Permian Basin",0,,378,,256.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,256.0,,,0
314.0,U. Tampa,240,,279,,247.0,,0.0,,0.0,,247.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
315.0,U. of the Incarnate Word,ne,,ne,,236.0,,0.0,,0.0,,0.0,,0.0,,0.0,,236.0,,0.0,,0.0,,,0
316.0,"CUNY, C. Staten Island",180,i,117,,230.0,,0.0,,186.0,,0.0,,44.0,,0.0,,0.0,,0.0,,0.0,,,0
317.0,Fairfield U.,212,,403,,224.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,224.0,,,0
318.0,Missouri State U.,451,,193,,223.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,223.0,,,0
319.0,New School,0,,0,,209.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,205.0,,0.0,,,0
319.0,Norwich U.,304,,183,,209.0,,19.0,,0.0,,0.0,,162.0,,5.0,,6.0,,0.0,,17.0,,,0
321.0,Florida Polytechnic U.,na,,na,,208.0,,0.0,,0.0,,0.0,,0.0,,5.0,,0.0,,203.0,,0.0,,,0
322.0,U. Wisconsin-Green Bay,204,i,204,i,201.0,i,0.0,i,0.0,i,0.0,i,0.0,i,50.0,i,87.0,i,0.0,i,64.0,i,,0
323.0,Loyola Marymount U.,365,,240,,198.0,,0.0,,0.0,,0.0,,127.0,,3.0,,21.0,,0.0,,47.0,,,0
323.0,McNeese State U.,107,,195,,198.0,,0.0,,0.0,,110.0,,0.0,,0.0,,46.0,,0.0,,42.0,,,0
325.0,Franklin and Marshall C.,0,,0,,164.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,164.0,,,0
325.0,U. Metropolitana,0,,0,,164.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,164.0,,,0
327.0,Eastern Michigan U.,265,,248,,162.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,162.0,,0.0,,,0
328.0,Central Connecticut State U.,84,,94,,156.0,,116.0,,0.0,,0.0,,40.0,,0.0,,0.0,,0.0,,0.0,,,0
329.0,Vassar C.,144,,87,,151.0,i,35.0,i,61.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,55.0,i,,0
330.0,"Rutgers, State U. New Jersey, Newark",159,,53,,147.0,,0.0,,8.0,,0.0,,8.0,,0.0,,76.0,,0.0,,55.0,,,0
330.0,U. Detroit Mercy,ne,,386,,147.0,,0.0,,0.0,,0.0,,62.0,,38.0,,44.0,,0.0,,3.0,,,0
330.0,U. Houston-Downtown,0,,0,,147.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,147.0,,,0
333.0,"California State U., San Bernardino",743,,0,,142.0,,0.0,,0.0,,0.0,,142.0,,0.0,,0.0,,0.0,,0.0,,,0
334.0,U. Wisconsin-Platteville,ne,,578,i,140.0,i,0.0,i,0.0,i,0.0,i,22.0,i,0.0,i,58.0,i,11.0,i,49.0,i,,0
335.0,Lake Superior State U.,ne,,ne,,135.0,,0.0,,0.0,,0.0,,0.0,,41.0,,93.0,,0.0,,1.0,,,0
336.0,Fayetteville State U.,132,,128,,128.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,128.0,,,0
337.0,"California State U., San Marcos",221,,163,i,121.0,,0.0,,0.0,,0.0,,121.0,,0.0,,0.0,,0.0,,0.0,,,0
338.0,Florida Gulf Coast U.,512,,183,,118.0,,0.0,,2.0,,0.0,,17.0,,0.0,,0.0,,0.0,,99.0,,,0
339.0,Ball State U.,194,,89,,117.0,,1.0,,0.0,,0.0,,29.0,,0.0,,0.0,,0.0,,87.0,,,0
339.0,Indiana State U.,77,,92,,117.0,,0.0,,0.0,,0.0,,0.0,,0.0,,114.0,,0.0,,3.0,,,0
341.0,"CUNY, Advanced Science Research Center",na,,na,,112.0,,0.0,,0.0,,0.0,,112.0,,0.0,,0.0,,0.0,,0.0,,,0
342.0,Texas Southern U.,135,,119,,105.0,,22.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,80.0,,,0
343.0,"California State U., Bakersfield",156,,273,,93.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,93.0,,,0
344.0,West Virginia State U.,257,,53,,92.0,,0.0,,92.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
345.0,Central State U.,173,,142,,91.0,,16.0,,0.0,,0.0,,13.0,,57.0,,0.0,,0.0,,5.0,,,0
346.0,Grand Valley State U.,252,,211,,88.0,,0.0,,0.0,,0.0,,0.0,,85.0,,3.0,,0.0,,0.0,,,0
347.0,Texas Christian U.,153,,165,,85.0,,0.0,,0.0,,0.0,,84.0,,1.0,,0.0,,0.0,,0.0,,,0
348.0,Maine Maritime Academy,ne,,ne,,81.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,24.0,i,0.0,i,57.0,i,,0
348.0,U. San Diego,86,,77,,81.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,81.0,,,0
350.0,Suffolk U.,7,,48,,79.0,,0.0,,0.0,,0.0,,0.0,,79.0,,0.0,,0.0,,0.0,,,0
351.0,Keene State C.,1,,3,,77.0,,0.0,,0.0,,77.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
352.0,Spelman C.,0,,72,,72.0,,0.0,,0.0,,0.0,,72.0,,0.0,,0.0,,0.0,,0.0,,,0
353.0,"Trinity C., Hartford",169,,120,,67.0,,0.0,,67.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
354.0,Calvin C.,116,,65,,65.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,65.0,i,0.0,i,0.0,i,,0
355.0,Quinnipiac U.,64,i,ne,,62.0,i,0.0,i,0.0,i,0.0,i,22.0,i,0.0,i,40.0,i,0.0,i,0.0,i,,0
356.0,Savannah State U.,17,,61,,53.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,53.0,,,0
357.0,East Central U.,ne,,0,,52.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,52.0,,,0
357.0,St. Cloud State U.,21,,12,,52.0,,0.0,,4.0,,0.0,,0.0,,47.0,,1.0,,0.0,,0.0,,,0
359.0,Clark Atlanta U.,5,,92,,51.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,51.0,,,0
360.0,Christopher Newport U.,0,,10,,50.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,0.0,,,0
361.0,Sonoma State U.,0,,1,,45.0,,0.0,,0.0,,0.0,,0.0,,45.0,,0.0,,0.0,,0.0,,,0
362.0,Tarleton State U.,0,,2,,44.0,,0.0,,0.0,,44.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
363.0,Trinity U.,53,,44,,43.0,,0.0,,0.0,,14.0,,25.0,,0.0,,4.0,,0.0,,0.0,,,0
364.0,Elon U.,9,i,40,,42.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,42.0,,,0
365.0,U. West Florida,7,,34,,39.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,39.0,,,0
366.0,Jacksonville State U.,ne,,ne,,35.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,35.0,,0.0,,,0
367.0,U. Southern Mississippi,175,,169,,32.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,32.0,,,0
