Rank,Institution,2013,Unnamed: 3,2014,Unnamed: 5,2015,All non-S&E fields,Unnamed: 8,Business and management,Unnamed: 10,"Communication, journalism, and library science",Unnamed: 12,Education,Unnamed: 14,Humanities,Unnamed: 16,Law,Unnamed: 18,Social work,Unnamed: 20,Visual and performing arts,Unnamed: 22,Other,Unnamed: 24,shift
374.0,La Salle U.,815,,578,,584.0,,231.0,,81.0,,0.0,,272.0,,0.0,,0.0,,0.0,,0.0,,,0
375.0,Lawrence Technological U.,356,,483,,566.0,,0.0,,0.0,,305.0,,0.0,,0.0,,0.0,,0.0,,261.0,,,0
376.0,"California State U., Los Angeles",467,,291,,549.0,,0.0,,68.0,,456.0,,12.0,,0.0,,13.0,,0.0,,0.0,,,0
377.0,"U. Minnesota, Morris",1057,,539,,547.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,547.0,,,0
378.0,Hofstra U.,1439,,1748,,546.0,,0.0,,0.0,,283.0,,77.0,,167.0,,0.0,,19.0,,0.0,,,0
379.0,Air Force Institute of Technology,1358,,567,,543.0,,543.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
379.0,Eastern Connecticut State U.,ne,,885,,543.0,,2.0,,0.0,,72.0,,33.0,,0.0,,0.0,,436.0,,0.0,,,0
381.0,"CUNY, Brooklyn C.",433,,1175,,538.0,,2.0,,28.0,,236.0,,133.0,,0.0,,0.0,,32.0,,107.0,,,0
382.0,U. North Florida,354,,1017,,529.0,,68.0,,26.0,,258.0,,39.0,,0.0,,0.0,,0.0,,138.0,,,0
383.0,Illinois Institute of Technology,296,,418,,526.0,,2.0,,0.0,,445.0,,0.0,,3.0,,26.0,,0.0,,50.0,,,0
384.0,C. of Saint Benedict,609,,682,,517.0,,111.0,,6.0,,10.0,,207.0,,0.0,,0.0,,183.0,,0.0,,,0
384.0,"CUNY, Lehman C.",662,,722,,517.0,,0.0,,0.0,,0.0,,23.0,,0.0,,0.0,,0.0,,494.0,,,0
386.0,"Trinity C., Hartford",417,,477,,500.0,,0.0,,0.0,,13.0,,471.0,,0.0,,0.0,,16.0,,0.0,,,0
387.0,Texas Woman's U.,637,,680,,498.0,,0.0,,0.0,,463.0,,8.0,,0.0,,11.0,,14.0,,2.0,,,0
388.0,Lafayette C.,678,,942,,492.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,0.0,,442.0,,,0
389.0,Spelman C.,236,,410,,489.0,,0.0,,0.0,,0.0,,489.0,,0.0,,0.0,,0.0,,0.0,,,0
390.0,Colgate U.,364,,218,,477.0,,0.0,,0.0,,26.0,,283.0,,0.0,,0.0,,168.0,,0.0,,,0
391.0,Northern Arizona U.,382,,687,,475.0,,165.0,,0.0,,24.0,,252.0,,0.0,,12.0,,14.0,,8.0,,,0
392.0,U. Vermont,431,,358,,457.0,,35.0,,73.0,,293.0,,56.0,,0.0,,0.0,,0.0,,0.0,,,0
393.0,Catholic U. of America,440,,322,,448.0,,0.0,,1.0,,20.0,,62.0,,0.0,,287.0,,0.0,,78.0,,,0
394.0,Augsburg C.,295,,ne,,446.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,446.0,,,0
394.0,Southern Connecticut State U.,811,i,917,i,446.0,i,129.0,i,33.0,i,202.0,i,0.0,i,26.0,i,33.0,i,23.0,i,0.0,i,,0
396.0,Elizabeth City State U.,672,,554,,440.0,,0.0,,0.0,,0.0,,0.0,,26.0,,0.0,,0.0,,414.0,,,0
397.0,U. of Mary Washington,ne,,ne,,424.0,,129.0,,0.0,,21.0,,241.0,,0.0,,0.0,,4.0,,29.0,,,0
398.0,Morehead State U.,255,,459,,418.0,,0.0,,0.0,,74.0,,194.0,,0.0,,0.0,,0.0,,150.0,,,0
399.0,Calvin C.,58,,424,,417.0,i,10.0,i,31.0,i,262.0,i,99.0,i,0.0,i,0.0,i,4.0,i,11.0,i,,0
400.0,Embry-Riddle Aeronautical U.,4909,,652,,414.0,,42.0,,9.0,,121.0,,0.0,,0.0,,0.0,,5.0,,237.0,,,0
401.0,East Central U.,ne,,715,,409.0,,0.0,,0.0,,409.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
402.0,Trinity U.,279,,493,,408.0,,62.0,,87.0,,37.0,,222.0,,0.0,,0.0,,0.0,,0.0,,,0
402.0,Wright State U.,729,,529,,408.0,,0.0,,0.0,,385.0,,23.0,,0.0,,0.0,,0.0,,0.0,,,0
404.0,"CUNY, York C.",173,,ne,,401.0,,0.0,,0.0,,24.0,,0.0,,0.0,,200.0,,22.0,,155.0,,,0
405.0,Central Washington U.,35,,126,,399.0,,0.0,,0.0,,74.0,,0.0,,0.0,,0.0,,0.0,,325.0,,,0
406.0,Claremont Graduate U.,2675,,2981,i,391.0,i,71.0,i,0.0,i,233.0,i,0.0,i,0.0,i,0.0,i,11.0,i,76.0,i,,0
407.0,Wake Forest U.,0,,0,,388.0,,6.0,,245.0,,127.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,0
408.0,U. Tampa,531,,1774,,385.0,,149.0,,0.0,,7.0,,51.0,,0.0,,0.0,,0.0,,178.0,,,0
409.0,Saginaw Valley State U.,363,,ne,,382.0,,14.0,,1.0,,302.0,,45.0,,0.0,,1.0,,8.0,,11.0,,,0
410.0,Appalachian State U.,174,,312,,371.0,,0.0,,2.0,,116.0,,218.0,,0.0,,3.0,,17.0,,15.0,,,0
411.0,Haverford C.,399,i,0,i,367.0,i,0.0,i,0.0,i,367.0,i,0.0,i,0.0,i,0.0,i,0.0,i,0.0,i,,0
412.0,Willamette U.,476,,515,,364.0,,65.0,,0.0,,15.0,,102.0,,182.0,,0.0,,0.0,,0.0,,,0
413.0,Barnard C.,38,,335,,354.0,,0.0,,0.0,,160.0,,0.0,,0.0,,0.0,,0.0,,194.0,,,0
414.0,U. Hartford,359,,301,,351.0,,0.0,,0.0,,170.0,,181.0,,0.0,,0.0,,0.0,,0.0,,,0
415.0,Bucknell U.,430,,321,,350.0,,59.0,,0.0,,0.0,,282.0,,0.0,,0.0,,9.0,,0.0,,,0
416.0,Morehouse C.,412,,376,,344.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,344.0,,,0
417.0,"U. North Carolina, Asheville",458,,553,,338.0,,0.0,,0.0,,20.0,,1.0,,0.0,,24.0,,0.0,,293.0,,,0
418.0,Nova Southeastern U.,297,,184,,336.0,,6.0,,0.0,,11.0,,19.0,,0.0,,0.0,,0.0,,300.0,,,0
419.0,"California State U., Bakersfield",222,,178,,335.0,,42.0,,8.0,,46.0,,22.0,,0.0,,16.0,,8.0,,193.0,,,0
420.0,"St. John's U., Manhattan",25,,115,,333.0,,0.0,,14.0,,182.0,,27.0,,12.0,,0.0,,8.0,,90.0,,,0
421.0,U. Redlands,24,,52,,330.0,,330.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
422.0,Idaho State U.,671,,648,,326.0,,8.0,,44.0,,213.0,,30.0,,0.0,,0.0,,0.0,,31.0,,,0
423.0,Northern Kentucky U.,169,,185,,311.0,,11.0,,13.0,,144.0,,82.0,,0.0,,0.0,,10.0,,51.0,,,0
424.0,U. Wisconsin-Green Bay,281,i,296,i,310.0,i,51.0,i,0.0,i,194.0,i,0.0,i,0.0,i,46.0,i,19.0,i,0.0,i,,0
425.0,"California State U., Channel Islands",135,,538,,309.0,,49.0,,49.0,,64.0,,49.0,,0.0,,0.0,,49.0,,49.0,,,0
426.0,Eastern Kentucky U.,663,,363,,306.0,,120.0,,0.0,,136.0,,0.0,,0.0,,0.0,,1.0,,49.0,,,0
427.0,Pomona C.,315,,406,,304.0,,0.0,,0.0,,0.0,,219.0,,0.0,,0.0,,85.0,,0.0,,,0
428.0,East Carolina U.,1846,,756,,301.0,,0.0,,0.0,,54.0,,15.0,,0.0,,0.0,,0.0,,232.0,,,0
429.0,"California State U., Fullerton",8248,,815,,293.0,,0.0,,39.0,,172.0,,56.0,,0.0,,5.0,,0.0,,21.0,,,0
430.0,Hobart and William Smith Colleges,196,,121,,292.0,,0.0,,0.0,,292.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
431.0,Sam Houston State U.,1383,,761,,282.0,,0.0,,2.0,,51.0,,0.0,,0.0,,0.0,,0.0,,229.0,,,0
432.0,"U. Nebraska, Kearney",527,,229,,280.0,,21.0,,0.0,,0.0,,97.0,,0.0,,7.0,,33.0,,122.0,,,0
433.0,U. of the Incarnate Word,ne,,ne,,272.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,272.0,,,0
434.0,U. Wisconsin-Stevens Point,92,,96,i,271.0,i,76.0,i,0.0,i,143.0,i,0.0,i,16.0,i,23.0,i,13.0,i,0.0,i,,0
435.0,Alaska Pacific U.,ne,,ne,,270.0,,0.0,,0.0,,270.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
436.0,Shaw U.,ne,,77,i,268.0,i,32.0,i,3.0,i,173.0,i,45.0,i,0.0,i,0.0,i,15.0,i,0.0,i,,0
437.0,Smith C.,546,,236,,262.0,,0.0,,0.0,,5.0,,151.0,,0.0,,19.0,,82.0,,5.0,,,0
438.0,Mount Holyoke C.,402,,536,,261.0,,0.0,,0.0,,0.0,,187.0,,0.0,,0.0,,74.0,,0.0,,,0
439.0,Eastern Michigan U.,473,,184,,252.0,,0.0,,0.0,,177.0,,43.0,,0.0,,32.0,,0.0,,0.0,,,0
440.0,"Wheaton C., Wheaton",ne,,452,,251.0,,31.0,,0.0,,1.0,,219.0,,0.0,,0.0,,0.0,,0.0,,,0
441.0,U. Wisconsin-Platteville,ne,,101,i,244.0,i,37.0,i,5.0,i,133.0,i,0.0,i,25.0,i,31.0,i,13.0,i,0.0,i,,0
442.0,Grand Valley State U.,248,,264,,240.0,,13.0,,19.0,,19.0,,144.0,,0.0,,5.0,,14.0,,26.0,,,0
443.0,St. Olaf C.,33,,162,,228.0,,17.0,,0.0,,21.0,,121.0,,0.0,,0.0,,48.0,,21.0,,,0
444.0,Norfolk State U.,252,,156,,226.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,226.0,,,0
445.0,Norwich U.,282,,360,,224.0,,20.0,,14.0,,0.0,,189.0,,0.0,,0.0,,1.0,,0.0,,,0
446.0,Quinnipiac U.,219,i,ne,,217.0,i,49.0,i,6.0,i,127.0,i,0.0,i,4.0,i,0.0,i,31.0,i,0.0,i,,0
447.0,Clarkson U.,52,,108,,212.0,,181.0,,9.0,,0.0,,2.0,,0.0,,0.0,,0.0,,20.0,,,0
448.0,Sewanee: U. of the South,ne,,160,,209.0,,0.0,,0.0,,0.0,,209.0,,0.0,,0.0,,0.0,,0.0,,,0
449.0,Christopher Newport U.,14,,39,,206.0,,18.0,,0.0,,0.0,,178.0,,0.0,,0.0,,10.0,,0.0,,,0
450.0,"U. Montana, Missoula",380,,224,,203.0,,29.0,,1.0,,155.0,,17.0,,0.0,,0.0,,1.0,,0.0,,,0
451.0,Prairie View A&M U.,24,,44,,191.0,,47.0,,0.0,,118.0,,0.0,,13.0,,0.0,,0.0,,13.0,,,0
452.0,Macalester C.,216,,199,,190.0,,0.0,,0.0,,0.0,,95.0,,0.0,,0.0,,31.0,,64.0,,,0
453.0,C. Wooster,ne,,186,,183.0,i,0.0,i,7.0,i,0.0,i,132.0,i,0.0,i,0.0,i,32.0,i,12.0,i,,0
454.0,Furman U.,205,,87,,180.0,,0.0,,3.0,,0.0,,97.0,,0.0,,0.0,,0.0,,80.0,,,0
455.0,Carnegie Mellon U.,379,,725,,175.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,175.0,,,0
455.0,Colby C.,251,,198,,175.0,,0.0,,0.0,,0.0,,149.0,,0.0,,0.0,,26.0,,0.0,,,0
457.0,Morgan State U.,533,,383,,171.0,,0.0,,0.0,,128.0,,0.0,,0.0,,43.0,,0.0,,0.0,,,0
458.0,San Francisco State U.,1937,,747,,167.0,,0.0,,3.0,,54.0,,57.0,,0.0,,0.0,,53.0,,0.0,,,0
459.0,"California State U., Chico",35,,100,,161.0,,0.0,,0.0,,52.0,,104.0,,0.0,,5.0,,0.0,,0.0,,,0
460.0,Barry U.,7,,19,,155.0,,0.0,,0.0,,18.0,,0.0,,0.0,,113.0,,0.0,,24.0,,,0
460.0,Stockton U.,ne,,219,,155.0,,19.0,,0.0,,21.0,,0.0,,0.0,,0.0,,63.0,,52.0,,,0
462.0,Central Connecticut State U.,158,,214,,153.0,,15.0,,4.0,,46.0,,71.0,,0.0,,0.0,,17.0,,0.0,,,0
463.0,Skidmore C.,170,,165,,152.0,,15.0,,2.0,,3.0,,0.0,,0.0,,3.0,,43.0,,86.0,,,0
463.0,"SUNY, Geneseo",119,,127,,152.0,,7.0,,10.0,,10.0,,107.0,,0.0,,0.0,,11.0,,7.0,,,0
465.0,Virginia State U.,322,,199,,151.0,,0.0,,0.0,,98.0,,5.0,,0.0,,0.0,,0.0,,48.0,,,0
466.0,Siena C.,82,,221,,145.0,,20.0,,3.0,,4.0,,97.0,,0.0,,1.0,,7.0,,13.0,,,0
467.0,U. Guam,170,,285,,143.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,143.0,,,0
468.0,U. New England,0,,194,,138.0,,0.0,,0.0,,138.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
469.0,Ithaca C.,104,,169,,136.0,,3.0,,17.0,,2.0,,10.0,,0.0,,0.0,,103.0,,1.0,,,0
469.0,U. Wisconsin-Oshkosh,298,i,227,i,136.0,i,23.0,i,6.0,i,47.0,i,14.0,i,6.0,i,8.0,i,4.0,i,28.0,i,,0
471.0,Oberlin C.,71,,64,,131.0,,0.0,,0.0,,0.0,,62.0,,0.0,,0.0,,69.0,,0.0,,,0
472.0,Alfred U.,717,,499,,129.0,,0.0,,0.0,,129.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
472.0,"Union C., Schenectady",90,,117,,129.0,,0.0,,0.0,,0.0,,99.0,,0.0,,0.0,,30.0,,0.0,,,0
474.0,Hampton U.,21,,16,,128.0,,99.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,29.0,,,0
475.0,Albany State U.,0,,0,,123.0,,0.0,,0.0,,123.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
475.0,"Pennsylvania State U., Behrend",162,,126,,123.0,,30.0,,16.0,,0.0,,30.0,,0.0,,32.0,,15.0,,0.0,,,0
475.0,Rowan U.,678,,84,,123.0,,6.0,,0.0,,97.0,,0.0,,0.0,,0.0,,0.0,,20.0,,,0
478.0,Bowdoin C.,267,,176,,118.0,,0.0,,0.0,,5.0,,76.0,,0.0,,0.0,,11.0,,26.0,,,0
478.0,Occidental C.,0,,0,,118.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,118.0,,,0
480.0,Coastal Carolina U.,105,,87,,112.0,,76.0,,5.0,,31.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
481.0,"U. California, Office of the President",0,,0,,108.0,,0.0,,0.0,,0.0,,108.0,,0.0,,0.0,,0.0,,0.0,,,0
482.0,"Indiana U., South Bend",139,,152,,105.0,,49.0,,1.0,,18.0,,0.0,,0.0,,0.0,,24.0,,13.0,,,0
483.0,Marist C.,ne,,ne,,103.0,,0.0,,51.0,,0.0,,0.0,,0.0,,0.0,,0.0,,52.0,,,0
484.0,Loma Linda U.,1916,,255,,102.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,0.0,,2.0,,,0
485.0,Marshall U.,10,,228,,101.0,,0.0,,0.0,,87.0,,0.0,,0.0,,0.0,,0.0,,14.0,,,0
485.0,U. West Georgia,1883,,1485,,101.0,,5.0,,4.0,,54.0,,36.0,,0.0,,0.0,,2.0,,0.0,,,0
487.0,"California State Polytechnic U., Pomona",286,i,106,,98.0,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,87.0,,,0
488.0,Valparaiso U.,56,,23,,88.0,,0.0,,7.0,,46.0,,18.0,,0.0,,0.0,,6.0,,11.0,,,0
489.0,Indiana State U.,8,,2,,82.0,,0.0,,0.0,,82.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
489.0,Western Illinois U.,0,,0,,82.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,76.0,,,0
491.0,Davidson C.,124,,175,,72.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,72.0,,,0
492.0,"U. Maryland, Eastern Shore",40,,0,,69.0,,0.0,,0.0,,69.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
493.0,Harvey Mudd C.,64,,39,,68.0,,0.0,,0.0,,0.0,,68.0,,0.0,,0.0,,0.0,,0.0,,,0
494.0,Mercer U.,16,,47,,67.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,67.0,,,0
495.0,Bates C.,70,,53,,66.0,,0.0,,0.0,,8.0,,46.0,,0.0,,0.0,,12.0,,0.0,,,0
496.0,"U. Hawaii, Hilo",4402,,81,,64.0,,64.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
497.0,"Arkansas State U., Jonesboro",143,,143,,62.0,,0.0,,0.0,,10.0,,12.0,,0.0,,0.0,,40.0,,0.0,,,0
498.0,Claflin U.,87,,200,,51.0,,0.0,,0.0,,0.0,,11.0,,0.0,,0.0,,0.0,,40.0,,,0
499.0,Lake Superior State U.,ne,,ne,,48.0,,0.0,,0.0,,0.0,,0.0,,0.0,,44.0,,0.0,,4.0,,,0
499.0,"SUNY, C. Plattsburgh",ne,,0,,48.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,48.0,,,0
501.0,Bradley U.,20,,31,,47.0,,4.0,,26.0,,1.0,,16.0,,0.0,,0.0,,0.0,,0.0,,,0
502.0,Humboldt State U.,26,,64,,45.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,40.0,,,0
503.0,New Mexico Institute of Mining and Technology,57,i,78,,43.0,,43.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
504.0,"SUNY, C. Brockport",138,,62,,38.0,,6.0,,5.0,,2.0,,6.0,,0.0,,0.0,,13.0,,6.0,,,0
505.0,"U. Puerto Rico, Humacao",3,,43,,36.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,36.0,,,0
506.0,"California State U., Monterey Bay",0,,7,,33.0,,0.0,,7.0,,5.0,,3.0,,0.0,,0.0,,18.0,,0.0,,,0
506.0,"CUNY, Medgar Evers C.",107,,20,,33.0,,0.0,,0.0,,8.0,,2.0,,20.0,,3.0,,0.0,,0.0,,,0
508.0,"U. Louisiana, Monroe",28,,0,,32.0,,32.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
509.0,Murray State U.,13,,27,,30.0,,3.0,,0.0,,10.0,,8.0,,0.0,,0.0,,0.0,,9.0,,,0
509.0,"U. Illinois, Springfield",71,,64,,30.0,,0.0,,0.0,,0.0,,30.0,,0.0,,0.0,,0.0,,0.0,,,0
511.0,"Augustana C., Sioux Falls",0,,0,,26.0,,2.0,,0.0,,24.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
511.0,Desert Research Institute,0,,0,,26.0,,0.0,,0.0,,26.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
513.0,Middlebury C.,96,,79,,25.0,,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,9.0,,,0
513.0,"U. Texas, Brownsville",605,,0,,25.0,,0.0,,0.0,,25.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
515.0,Missouri State U.,3,,105,,24.0,,24.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
516.0,California Maritime Academy,300,,0,,20.0,,0.0,,0.0,,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
516.0,Hawaii Pacific U.,60,,0,,20.0,,10.0,,0.0,,0.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,0
518.0,Providence C.,96,,ne,,18.0,,0.0,,0.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,0
519.0,Sonoma State U.,0,,0,,17.0,,0.0,,0.0,,3.0,,6.0,,0.0,,0.0,,2.0,,6.0,,,0
519.0,Sul Ross State U.,0,,0,,17.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,17.0,,,0
519.0,Youngstown State U.,72,,54,,17.0,,2.0,,0.0,,0.0,,1.0,,0.0,,0.0,,14.0,,0.0,,,0
522.0,Clark Atlanta U.,3,,20,,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,16.0,,0.0,,0.0,,,0
522.0,Delaware State U.,35,,25,,16.0,,0.0,,0.0,,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
524.0,"SUNY, C. of Environmental Science and Forestry",14,i,14,i,15.0,,15.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
525.0,Keck Graduate Institute,0,,0,,14.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
526.0,Albany C. of Pharmacy and Health Sciences,0,,0,,13.0,,0.0,,0.0,,0.0,,13.0,,0.0,,0.0,,0.0,,0.0,,,0
527.0,James Madison U.,296,,112,,12.0,,0.0,,0.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
528.0,Gonzaga U.,26,,23,,11.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11.0,,,0
528.0,"SUNY, Buffalo State",7,,25,,11.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,10.0,,,0
530.0,U. Detroit Mercy,ne,,15,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,,,0
531.0,Washington and Lee U.,75,,ne,,6.0,,0.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
532.0,Pittsburg State U.,0,,17,,5.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
532.0,Santa Clara U.,175,,111,,5.0,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,2.0,,,0
534.0,"California State U., Stanislaus",238,,244,,2.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
534.0,Dillard U.,49,,32,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0.0,,,0
534.0,Heidelberg U.,0,,2,,2.0,,0.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,0
537.0,Georgia Regents U.,0,,2,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,0
537.0,U. del Este,40,,7,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
537.0,West Virginia State U.,24,,532,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0
All other surveyed institutions,14785,,5285,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,-1
